BIH,BIH,Bogota Casa Medina,Bogota Casa Medina - Los Rosales,AME,,0,1,1,1,1,0.6,0,0,0,0,1,1,1,65.6,2,Jan-18,0,0,0,0,0,0,100,
BKU,BKU,Baku,Baku -  Shushtar ,EUR,,0,0,0,0,0,0,,,,0,1,1,1,80.4,2,Jan-18,0,0,0,0,0,0,100,
BKU,BKU,Baku,Baku - Bayaty Shiraz,EUR,,0,0,0,0,0,0,,,,0,1,1,1,80.4,2,Jan-18,0,0,0,0,0,0,100,
BKU,BKU,Baku,Baku - Chahargah,EUR,,0,0,0,0,0,0,,,,0,1,1,1,80.4,2,Jan-18,0,0,0,0,0,0,100,
BKU,BKU,Baku,Baku - Humayun,EUR,,0,0,0,0,0,0,,,,0,1,1,1,80.4,2,Jan-18,0,0,0,0,0,0,100,
BKU,BKU,Baku,Baku - Rast,EUR,,0,1,0,0,1,0.4,,,,0,1,1,1,80.4,2,Jan-18,0,0,0,0,0,0,100,
BKU,BKU,Baku,Baku - Segah Ballroom,EUR,,0,1,0,0,0,0.2,0,0,0,0,1,1,1,80.4,2,Jan-18,0,1,1,1,0,0.6,100,
BKU,BKU,Baku,Baku - Shur,EUR,,0,0,0,0,0,0,,,,0,1,1,1,80.4,2,Jan-18,0,0,0,0,0,0,100,
BLT,BLT,Baltimore,Baltimore - Azure Ballroom,AME,,0,0,0,1,1,#VALUE!,1,0,0,0.333333333,1,1,0.8,83.2,1,Jan-10,1,1,1,1,0,0.8,625,
BLT,BLT,Baltimore,Baltimore - Cerulean Ballroom,AME,,0,0,0,1,1,#VALUE!,0,0,0,0,1,1,0.8,83.2,1,Jan-10,0,0,0,0,0,0,440,
BLT,BLT,Baltimore,Baltimore - Cerulean Ballroom Pre-function,AME,,0,0,0,1,1,#VALUE!,0,0,0,0,1,1,0.8,83.2,1,Jan-10,0,0,0,0,0,0,260,
BLT,BLT,Baltimore,Baltimore - Cobalt Ballroom,AME,,0,0,0,1,1,#VALUE!,0,0,0,0,1,1,0.8,83.2,1,Jan-10,0,0,0,0,0,0,3300,
BLT,BLT,Baltimore,Baltimore - Grand Ballroom,AME,,0,0,0,1,0,#VALUE!,0,0,0,0,1,1,0.8,83.2,1,Jan-10,0,0,0,0,0,0,5300,
BLT,BLT,Baltimore,Baltimore - Indigo Ballroom,AME,,0,0,0,1,1,#VALUE!,0,0,0,0,1,1,0.8,83.2,1,Jan-10,0,0,0,0,0,0,775,
BLT,BLT,Baltimore,Baltimore - Lapis Ballroom,AME,,0,0,0,1,1,#VALUE!,0,0,0,0,1,1,0.8,83.2,1,Jan-10,0,0,0,0,0,0,330,
BLT,BLT,Baltimore,Baltimore - Magenta Ballroom,AME,,0,0,0,1,0,#VALUE!,0,0,0,0,1,1,0.8,83.2,1,Jan-10,0,0,0,0,0,0,665,
BLT,BLT,Baltimore,Baltimore - Marine Ballroom,AME,,0,0,0,1,1,#VALUE!,0,0,0,0,1,1,0.8,83.2,1,Jan-10,0,0,0,0,0,0,900,
BLT,BLT,Baltimore,Baltimore - Mica Ballroom,AME,,0,0,0,1,0,#VALUE!,0,0,0,0,1,1,0.8,83.2,1,Jan-10,0,0,0,0,0,0,700,
BLT,BLT,Baltimore,Baltimore - Sienna Ballroom,AME,,0,0,0,1,0,#VALUE!,0,0,0,0,1,1,0.8,83.2,1,Jan-10,0,0,0,0,0,0,1030,
BLT,BLT,Baltimore,Baltimore - Umber Ballroom,AME,,0,0,0,1,1,#VALUE!,0,0,0,0,1,1,0.8,83.2,1,Jan-10,0,0,0,0,0,0,745,
BLT,BLT,Baltimore,Baltimore - Vermillion Ballroom,AME,,0,0,0,1,1,#VALUE!,0,0,0,0,1,1,0.8,83.2,1,Jan-10,0,0,0,0,0,0,745,
BLT,BLT,Baltimore,Baltimore - Verona Ballroom,AME,,0,0,0,1,1,#VALUE!,0,0,0,0,1,1,0.8,83.2,1,Jan-10,0,0,0,0,0,0,675,
BLT,BLT,Baltimore,Baltimore - Viridian Ballroom,AME,,0,0,0,1,1,0.4,0,0,0,0,1,1,0.8,83.2,1,Jan-10,0,0,0,0,0,0,605,
BOC,BOC,Bahamas Ocean Club,Bahamas Ocean Club - Boardroom,AME,,0,1,0,0,0,0.2,1,1,0,0.666666667,1,0.5,0.72,30.1,1,Jan-10,0,0,1,0,0,0.2,100,
BOC,BOC,Bahamas Ocean Club,Bahamas Ocean Club - Hartford Room,AME,,0,1,0,1,0,0.4,,,,0,1,0.5,0.72,30.1,1,Jan-10,0,0,0,0,0,0,100,
BOP,BOP,Istanbul - Bosphorus,Istanbul - Bosphorus - Atik Pasha Grand Ballroom,EUR,,0,1,1,0,1,0.4,1,0,0,0.333333333,1,1,0.8,79,1,Jan-10,1,1,1,1,0,0.8,10764,
BOP,BOP,Istanbul - Bosphorus,Istanbul - Bosphorus - Atik Pasha Pre-function,EUR,,0,1,1,0,1,0.4,0,0,0,0,1,1,0.8,79,1,Jan-10,0,0,0,0,0,0,3875,
BOP,BOP,Istanbul - Bosphorus,Istanbul - Bosphorus - Atik Pasha Terrace,EUR,,0,1,1,0,1,0.4,0,0,0,0,1,1,0.8,79,1,Jan-10,0,0,0,0,0,0,560,
BOP,BOP,Istanbul - Bosphorus,Istanbul - Bosphorus - Ballroom,EUR,,0,1,1,0,1,0.4,0,0,0,0,1,1,0.8,79,1,Jan-10,0,0,0,0,0,0,5920,
BOP,BOP,Istanbul - Bosphorus,Istanbul - Bosphorus - Ballroom Pre-function,EUR,,0,1,1,0,0,0.2,0,0,0,0,1,1,0.8,79,1,Jan-10,0,0,0,0,0,0,2228,
BOP,BOP,Istanbul - Bosphorus,Istanbul - Bosphorus - Beylerbeyi,EUR,,0,1,1,0,1,0.4,0,0,0,0,1,1,0.8,79,1,Jan-10,0,0,0,0,0,0,1054,
BOP,BOP,Istanbul - Bosphorus,Istanbul - Bosphorus - Emirgan,EUR,,0,0,0,0,0,0,0,0,0,0,1,1,0.8,79,1,Jan-10,0,0,0,0,0,0,560,
BOP,BOP,Istanbul - Bosphorus,Istanbul - Bosphorus - Hisar,EUR,,0,0,0,0,0,0,0,0,0,0,1,1,0.8,79,1,Jan-10,0,0,0,0,0,0,560,
