CBL,CBL,Casablanca,Casablanca - Bleu Restaurant and Bar,EMEA,Bar,,1,1,1,1,1,1,1,1,1,59.9,2,Jan-18,100,
CBL,CBL,Casablanca,Casablanca - Latitude33,EMEA,Restaurant,,1,1,1,1,1,1,1,1,1,59.9,2,Jan-18,100,
CBL,CBL,Casablanca,Casablanca - Mint,EMEA,Bar,,1,1,1,1,1,1,1,1,1,59.9,2,Jan-18,100,
CFS,CFS,Chicago,Chicago - Allium,Americas,Restaurant,,1,0,0,1,1,0.6,1,1,0.8,80.4,1,Jan-10,100,
CHI,CHI,Chiang Mai,Chiang Mai - Ratree Bar,APAC,Bar,,0,0,0,1,1,0.4,1,1,0.5,81.6,0,Jan-00,100,
CHI,CHI,Chiang Mai,Chiang Mai - Rim Tai Kitchen,APAC,Restaurant,,1,1,1,1,1,1,1,1,0.5,81.6,0,Jan-00,100,
CHI,CHI,Chiang Mai,Chiang Mai - Terraces,APAC,Restaurant,,0,0,0,0,0,0,0,0,0,81.6,0,Jan-00,100,
CHI,CHI,Chiang Mai,KHAO,APAC,Restaurant,,1,1,1,1,1,1,1,1,0.5,81.6,0,Jan-00,100,
CHR,CHR,Chiang Rai,Chiang Rai/Golden Triangle Tented Camp - Burma Bar,APAC,Bar,,1,1,1,1,1,1,1,0.5,0.72,0,1,Jan-10,100,
CHR,CHR,Chiang Rai,Chiang Rai/Golden Triangle Tented Camp - Nong Yao,APAC,Restaurant,,1,1,1,1,1,1,1,0.5,0.72,0,1,Jan-10,100,
CHR,CHR,Chiang Rai,Chiang Rai/Golden Triangle Tented Camp - Wine Cellar,APAC,Bar,,1,1,1,1,1,1,1,0.5,0.72,0,1,Jan-10,100,
COS,COS,Costa Rica,Costa Rica - Caracol (Golf Club),Americas,Restaurant,,1,1,1,0,0,0.6,1,1,0.8,75.6,1,Jan-10,100,
COS,COS,Costa Rica,Costa Rica - Cena Sociale,Americas,Restaurant,,1,1,0,1,0,0.6,1,1,1,75.6,2,Jan-18,100,
COS,COS,Costa Rica,Costa Rica - Sol y Sombra,Americas,Restaurant,,1,1,1,1,1,1,1,1,0.8,75.6,1,Jan-10,100,
COS,COS,Costa Rica,Costa Rica - Ticos,Americas,Bar,,1,1,1,1,1,1,1,1,1,75.6,2,Jan-18,100,
